SCHL_NR_ID,CNSS_YR,CNSS_SB_ID,SCHOOL_NM,SCHL_DSTRT,ELMNTRY_ST,SCNDRY_SCT,SCHL_YR_PD,DT_PBLCTNR,LATITUDE,LONGITUDE,X,Y
1626,2011,5933042,Summit Elementary,Kamloops/Thompson,272,0,2016/2017,2017,50.652919,-120.34872,,
1627,2011,5933045,Sun Peaks Elementary School,Kamloops/Thompson,70,0,2016/2017,2017,50.886748,-119.87662,,
1628,2011,5933042,Twin Rivers Education Centre,Kamloops/Thompson,2,182,2016/2017,2017,50.707168,-120.38836,,
1629,2011,5933042,Valleyview Secondary,Kamloops/Thompson,0,923,2016/2017,2017,50.675963,-120.27436,,
1630,2011,5933068,Vavenby Elementary,Kamloops/Thompson,7,0,2016/2017,2017,51.583333,-119.71666,,
1631,2011,5933042,Westmount Elementary,Kamloops/Thompson,309,0,2016/2017,2017,50.718580,-120.35860,,
1632,2011,5933042,Westsyde Secondary,Kamloops/Thompson,0,660,2016/2017,2017,50.768136,-120.34753,,
1633,2011,5933060,Westwold Elementary,Kamloops/Thompson,11,0,2016/2017,2017,50.466667,-119.75000,,
1634,2011,5933024,Cache Creek Elementary,Gold Trail,108,0,2016/2017,2017,50.811945,-121.32333,,
1635,2011,5931026,Cayoosh Elementary,Gold Trail,178,0,2016/2017,2017,50.693889,-121.93361,,
1636,2011,5933028,David Stoddart,Gold Trail,49,31,2016/2017,2017,51.091667,-121.58666,,
1637,2011,5931026,Fountainview Academy,Gold Trail,0,78,2016/2017,2017,50.693889,-121.93361,,
1638,2011,5931026,George M Murray Elementary,Gold Trail,106,0,2016/2017,2017,50.693889,-121.93361,,
1639,2011,5931032,Gold Bridge Community,Gold Trail,5,0,2016/2017,2017,50.850000,-122.83333,,
1640,2011,5933019,Gold Trail Distributed Learning Program,Gold Trail,0,30,2016/2017,2017,50.721389,-121.28361,,
1641,2011,5933015,Kumsheen Elem-Secondary,Gold Trail,0,64,2016/2017,2017,50.231111,-121.58138,,
1642,2011,5931026,Lillooet Secondary,Gold Trail,0,196,2016/2017,2017,50.693889,-121.93361,,
1643,2011,5933015,Lytton Elementary,Gold Trail,75,0,2016/2017,2017,50.231111,-121.58138,,
1644,2011,5931831,Sk'il' Mountain Community School,Gold Trail,5,17,2016/2017,2017,50.727222,-122.21694,,
1645,2011,5905018,Stein Valley Nlakapamux School,Gold Trail,69,24,2016/2017,2017,49.091490,-117.75049,,
1646,2011,5909056,Albert McMahon Elementary,Mission,392,0,2016/2017,2017,49.154668,-122.31418,,
1647,2011,5909056,Cherry Hill Elementary,Mission,246,0,2016/2017,2017,49.151091,-122.32275,,
1648,2011,5909056,Christine Morrison Elementary,Mission,438,0,2016/2017,2017,49.143861,-122.32158,,
1649,2011,5909056,Continuing Ed SD 75,Mission,0,66,2016/2017,2017,49.158225,-122.28523,,
1650,2011,5909062,Deroche Elementary,Mission,77,0,2016/2017,2017,49.189857,-122.07625,,
1651,2011,5909062,Dewdney Elementary,Mission,131,0,2016/2017,2017,49.165499,-122.19571,,
1652,2011,5909056,Edwin S Richards Elementary,Mission,382,0,2016/2017,2017,49.154626,-122.29904,,
1653,2011,5909056,Fraserview Learning Centre,Mission,0,100,2016/2017,2017,49.140182,-122.32633,,
1654,2011,5909056,Hatzic Elementary,Mission,292,0,2016/2017,2017,49.155602,-122.25516,,
1655,2011,5909056,Hatzic Middle School,Mission,232,425,2016/2017,2017,49.153270,-122.26128,,
1656,2011,5909056,Ecole Heritage Park Middle School,Mission,207,437,2016/2017,2017,49.144163,-122.29039,,
1657,2011,5909056,Hillside Traditional Academy,Mission,362,0,2016/2017,2017,49.151059,-122.29348,,
1658,2011,5909056,Mission Central Elementary,Mission,227,0,2016/2017,2017,49.137730,-122.30474,,
1659,2011,5909056,Mission Senior Secondary,Mission,0,1293,2016/2017,2017,49.140210,-122.31097,,
1660,2011,5909056,Seminary of Christ the King,Mission,0,28,2016/2017,2017,49.159167,-122.28388,,
1661,2011,5909056,Silverdale Elementary,Mission,107,0,2016/2017,2017,49.162269,-122.40077,,
1662,2011,5909056,Summit Learning Centre,Mission,67,106,2016/2017,2017,49.158225,-122.28523,,
1663,2011,5909056,Valley Christian School,Mission,147,54,2016/2017,2017,49.164810,-122.31604,,
1664,2011,5909056,Valley Christian School DL,Mission,39,0,2016/2017,2017,49.164810,-122.31604,,
1665,2011,5909056,West Heights Elementary,Mission,224,0,2016/2017,2017,49.141568,-122.33664,,
1666,2011,5909056,Windebank Elementary,Mission,314,0,2016/2017,2017,49.144823,-122.29504,,
1667,2011,5909032,Agassiz Centre for Education,Fraser-Cascade,0,17,2016/2017,2017,49.233333,-121.76666,,
1668,2011,5909032,Agassiz Christian School,Fraser-Cascade,73,0,2016/2017,2017,49.235743,-121.75022,,
1669,2011,5909032,Agassiz Elem-Secondary,Fraser-Cascade,43,249,2016/2017,2017,49.233333,-121.76666,,
1670,2011,5909014,Boston Bar Elem-Secondary,Fraser-Cascade,37,15,2016/2017,2017,49.866667,-121.43333,,
1671,2011,5909009,Coquihalla Elementary,Fraser-Cascade,377,0,2016/2017,2017,49.380000,-121.44138,,
1672,2011,5909027,Harrison Hot Springs Elementary,Fraser-Cascade,104,0,2016/2017,2017,49.298889,-121.78444,,
1673,2011,5909009,Hope Secondary,Fraser-Cascade,57,299,2016/2017,2017,49.380000,-121.44138,,
1674,2011,5909032,Kent Elementary,Fraser-Cascade,298,0,2016/2017,2017,49.233703,-121.75927,,
1675,2011,5909032,Seabird Island Community,Fraser-Cascade,131,97,2016/2017,2017,49.233333,-121.76666,,
1676,2011,5909009,Silver Creek Elementary,Fraser-Cascade,120,0,2016/2017,2017,49.380000,-121.44138,,
1677,2011,5909009,Two Rivers Education Centre,Fraser-Cascade,0,56,2016/2017,2017,49.380000,-121.44138,,
1678,2011,5919008,Alex Aitken,Cowichan Valley,251,0,2016/2017,2017,48.795097,-123.69388,,
1679,2011,5919008,Alexander Elementary,Cowichan Valley,277,0,2016/2017,2017,48.784815,-123.69255,,
1680,2011,5919013,Bench Elementary,Cowichan Valley,397,0,2016/2017,2017,48.739175,-123.61680,,
1681,2011,5919043,Brentwood College,Cowichan Valley,0,536,2016/2017,2017,48.652504,-123.55528,,
1682,2011,5919008,Chemainus Elementary Community School,Cowichan Valley,299,0,2016/2017,2017,48.930287,-123.73255,,
1683,2011,5919008,Chemainus Secondary,Cowichan Valley,0,268,2016/2017,2017,48.928271,-123.72406,,
1684,2011,5919008,Cowichan Secondary,Cowichan Valley,0,1444,2016/2017,2017,48.781271,-123.70109,,
1685,2011,5919012,Cowichan Valley Distributed Learning,Cowichan Valley,17,50,2016/2017,2017,48.774174,-123.69259,,
1686,2011,5919012,Cowichan Valley Open Learning Co-op,Cowichan Valley,8,315,2016/2017,2017,48.785390,-123.71692,,
1687,2011,5919008,Crofton Elementary Community School,Cowichan Valley,180,0,2016/2017,2017,48.866667,-123.65000,,
1688,2011,5919046,Discovery Elementary,Cowichan Valley,379,0,2016/2017,2017,48.657778,-123.62638,,
1689,2011,5919008,Drinkwater Elementary,Cowichan Valley,401,0,2016/2017,2017,48.796771,-123.72604,,
1690,2011,5919008,Duncan Christian School,Cowichan Valley,169,175,2016/2017,2017,48.781169,-123.68968,,
1691,2011,5919046,Dwight School Canada,Cowichan Valley,6,142,2016/2017,2017,48.635847,-123.63122,,
1692,2011,5919049,Ecole Cobble Hill Elementary,Cowichan Valley,366,0,2016/2017,2017,48.690303,-123.58903,,
1693,2011,5919008,Ecole Mount Prevost Elementary,Cowichan Valley,454,0,2016/2017,2017,48.794972,-123.73414,,
1694,2011,5919049,Evergreen Independent School,Cowichan Valley,77,0,2016/2017,2017,48.683333,-123.60000,,
1695,2011,5949035,Frances Kelsey Secondary,Cowichan Valley,0,927,2016/2017,2017,54.983333,-129.88333,,
1696,2011,5919043,George Bonner Elementary,Cowichan Valley,385,0,2016/2017,2017,48.666422,-123.56347,,
1697,2011,5919012,Island Oak High School,Cowichan Valley,0,21,2016/2017,2017,48.778611,-123.70805,,
1698,2011,5919822,Khowhemun Elementary,Cowichan Valley,244,0,2016/2017,2017,48.779715,-123.71619,,
1699,2011,5919016,Lake Cowichan Elementary,Cowichan Valley,151,0,2016/2017,2017,48.825833,-124.05638,,
1700,2011,5919016,Lake Cowichan Secondary,Cowichan Valley,0,192,2016/2017,2017,48.825833,-124.05638,,
1701,2011,5919008,Maple Bay Elementary,Cowichan Valley,342,0,2016/2017,2017,48.798462,-123.63944,,
1702,2011,5919016,Palsson Elementary,Cowichan Valley,131,0,2016/2017,2017,48.825833,-124.05638,,
1703,2011,5917029,Penelakut Island Learning Centre,Cowichan Valley,0,46,2016/2017,2017,48.929819,-123.46592,,
1704,2011,5919008,Queen Margaret's,Cowichan Valley,150,142,2016/2017,2017,48.785354,-123.72050,,
1705,2011,5919008,Queen of Angels School,Cowichan Valley,327,66,2016/2017,2017,48.782385,-123.67267,,
1706,2011,5919046,Shawnigan Lake,Cowichan Valley,0,493,2016/2017,2017,48.653861,-123.63778,,
1707,2011,5919008,St Joseph's,Cowichan Valley,110,0,2016/2017,2017,48.921719,-123.72048,,
1708,2011,5919051,Sunrise Waldorf School,Cowichan Valley,144,14,2016/2017,2017,48.724260,-123.64692,,
1709,2011,5919008,Tansor Elementary,Cowichan Valley,254,0,2016/2017,2017,48.794837,-123.75319,,
1710,2011,5919008,Thetis Island Elementary,Cowichan Valley,14,0,2016/2017,2017,48.930287,-123.73255,,
1711,2011,5959007,Chalo School,Fort Nelson,83,34,2016/2017,2017,58.804392,-122.73909,,
1712,2011,5959007,Fort Nelson Secondary,Fort Nelson,0,284,2016/2017,2017,58.805556,-122.69722,,
1713,2011,5959007,G W Carlson Elementary,Fort Nelson,162,0,2016/2017,2017,58.805556,-122.69722,,
1714,2011,5959007,J S Clark Elementary,Fort Nelson,114,0,2016/2017,2017,58.805556,-122.69722,,
1715,2011,5959007,R L Angus Elementary,Fort Nelson,158,0,2016/2017,2017,58.805556,-122.69722,,
1716,2011,5959007,Toad River Elem-Secondary,Fort Nelson,10,4,2016/2017,2017,58.805556,-122.69722,,
1717,2011,5949032,Bear Valley School,Coast Mountains,42,12,2016/2017,2017,55.938333,-129.99111,,
1718,2011,5949011,Caledonia Secondary,Coast Mountains,0,547,2016/2017,2017,54.524268,-128.60557,,
1719,2011,5949011,Cassie Hall Elementary,Coast Mountains,166,0,2016/2017,2017,54.508722,-128.59925,,
1720,2011,5949011,Centennial Christian School,Coast Mountains,110,65,2016/2017,2017,54.524947,-128.59245,,
1721,2011,5949011,Ecole Mountainview,Coast Mountains,175,0,2016/2017,2017,54.523273,-128.62087,,
1722,2011,5949022,Hazelton Alternate Program,Coast Mountains,0,7,2016/2017,2017,55.255833,-127.67555,,
1723,2011,5949022,Hazelton Secondary,Coast Mountains,0,334,2016/2017,2017,55.255833,-127.67555,,
1724,2011,5949005,Kildala Elementary,Coast Mountains,214,0,2016/2017,2017,54.051023,-128.65964,,
1725,2011,5949813,Kispiox Community School,Coast Mountains,117,0,2016/2017,2017,55.355901,-127.68867,,
1726,2011,5949005,Kitimat City High,Coast Mountains,0,60,2016/2017,2017,54.056316,-128.64450,,
1727,2011,5949816,Kitwanga Elementary,Coast Mountains,93,0,2016/2017,2017,55.100000,-128.06666,,
1728,2011,5949022,Majagaleehl Gali Aks Elementary,Coast Mountains,123,0,2016/2017,2017,55.255833,-127.67555,,
1729,2011,5949817,Moricetown Elementary & Secondary School,Coast Mountains,67,21,2016/2017,2017,55.022361,-127.33228,,
1730,2011,5949005,Mount Elizabeth Middle/Secondary,Coast Mountains,65,367,2016/2017,2017,54.061482,-128.62736,,
1731,2011,5949011,Mountain View Christian Academy,Coast Mountains,24,14,2016/2017,2017,54.516270,-128.58183,,
1732,2011,5949005,Nechako Elementary,Coast Mountains,230,0,2016/2017,2017,54.056459,-128.62952,,
1733,2011,5949024,New Hazelton Elementary,Coast Mountains,166,0,2016/2017,2017,55.243333,-127.58694,,
1734,2011,5953048,North Coast Distance Education,Coast Mountains,0,147,2016/2017,2017,53.717550,-122.31008,,
1735,2011,5949011,Parkside Secondary,Coast Mountains,0,101,2016/2017,2017,54.528161,-128.59858,,
1736,2011,5949011,Skeena Middle,Coast Mountains,204,323,2016/2017,2017,54.521478,-128.60571,,
1737,2011,5949005,St Anthony's,Coast Mountains,161,30,2016/2017,2017,54.053461,-128.61897,,
1738,2011,5949011,Suwilaawks Community School,Coast Mountains,216,0,2016/2017,2017,54.521538,-128.59259,,
1739,2011,5949018,Thornhill Elementary,Coast Mountains,154,0,2016/2017,2017,54.511850,-128.54064,,
1740,2011,5949018,Thornhill Primary,Coast Mountains,184,0,2016/2017,2017,54.510828,-128.53827,,
1741,2011,5949011,Uplands Elementary,Coast Mountains,330,0,2016/2017,2017,54.533614,-128.61171,,
1742,2011,5949011,Veritas Catholic,Coast Mountains,201,40,2016/2017,2017,54.524193,-128.60254,,
1743,2011,5937033,A L Fortune Secondary,Okanagan-Shuswap,0,218,2016/2017,2017,50.559008,-119.13728,,
1744,2011,5939032,Anchor Academy (DL),Okanagan-Shuswap,312,226,2016/2017,2017,50.700000,-119.26666,,
1745,2011,5937028,Armstrong Elementary,Okanagan-Shuswap,291,0,2016/2017,2017,50.442620,-119.20306,,
1746,2011,5939032,Bastion Elementary,Okanagan-Shuswap,410,0,2016/2017,2017,50.709136,-119.25818,,
1747,2011,5939037,Carlin Elementary Middle,Okanagan-Shuswap,240,39,2016/2017,2017,50.823555,-119.31953,,
1748,2011,5937041,Christian Homelearners eStreams,Okanagan-Shuswap,151,87,2016/2017,2017,50.633333,-119.11666,,
1749,2011,5939045,Eagle River Secondary,Okanagan-Shuswap,0,120,2016/2017,2017,50.836111,-118.98000,,
1750,2011,5939032,Educational Outreach Program,Okanagan-Shuswap,0,157,2016/2017,2017,50.701414,-119.28505,,
1751,2011,5939039,Falkland Elementary Junior School,Okanagan-Shuswap,90,7,2016/2017,2017,50.501389,-119.55833,,
1752,2011,5937041,Grindrod Elementary,Okanagan-Shuswap,69,0,2016/2017,2017,50.633333,-119.11666,,
1753,2011,5937028,Highland Park Elementary,Okanagan-Shuswap,289,0,2016/2017,2017,50.448333,-119.19666,,
1754,2011,5939032,Hillcrest Elementary,Okanagan-Shuswap,295,0,2016/2017,2017,50.690900,-119.26201,,
1755,2011,5939032,King's Christian School,Okanagan-Shuswap,158,98,2016/2017,2017,50.702201,-119.25043,,
1756,2011,5937028,Len Wood Middle School,Okanagan-Shuswap,186,95,2016/2017,2017,50.439315,-119.20822,,
1757,2011,5937033,M.V. Beattie Elementary,Okanagan-Shuswap,331,0,2016/2017,2017,50.550556,-119.13944,,
1758,2011,5937041,Mountain View Christian,Okanagan-Shuswap,29,14,2016/2017,2017,50.615590,-119.18024,,
1759,2011,5939032,North Canoe Elementary,Okanagan-Shuswap,79,0,2016/2017,2017,50.750000,-119.23333,,
1760,2011,5937024,North Okanagan Junior Academy,Okanagan-Shuswap,19,3,2016/2017,2017,50.397912,-119.28534,,
1761,2011,5939044,North Shuswap Elementary,Okanagan-Shuswap,91,17,2016/2017,2017,50.942561,-119.35183,,
1762,2011,5939045,Parkview Elementary School,Okanagan-Shuswap,171,0,2016/2017,2017,50.836111,-118.98000,,
1763,2011,5937028,Pleasant Valley Secondary,Okanagan-Shuswap,0,457,2016/2017,2017,50.448224,-119.19053,,
1764,2011,5939039,Ranchero Elementary Junior,Okanagan-Shuswap,127,6,2016/2017,2017,50.653834,-119.19267,,
1765,2011,5939032,Salmon Arm Secondary,Okanagan-Shuswap,0,1093,2016/2017,2017,50.700000,-119.26666,,
1766,2011,5939032,Salmon Arm Storefront,Okanagan-Shuswap,0,44,2016/2017,2017,50.700000,-119.26666,,
1767,2011,5939032,Salmon Arm West Elementary,Okanagan-Shuswap,95,0,2016/2017,2017,50.692549,-119.33965,,
1768,2011,5939032,Shuswap Middle School,Okanagan-Shuswap,408,196,2016/2017,2017,50.700000,-119.26666,,
1769,2011,5939032,Shuswap SDA,Okanagan-Shuswap,24,2,2016/2017,2017,50.743495,-119.24745,,
1770,2011,5939039,Silver Creek Elementary Secondary,Okanagan-Shuswap,59,5,2016/2017,2017,50.591672,-119.36438,,
1771,2011,5939037,Sorrento Elementary,Okanagan-Shuswap,176,0,2016/2017,2017,50.883333,-119.46666,,
1772,2011,5939032,South Broadview Elementary,Okanagan-Shuswap,248,0,2016/2017,2017,50.704028,-119.24791,,
1773,2011,5924030,Captain Meares Elem-Secondary,Vancouver Island West,11,80,2016/2017,2017,49.916389,-126.66444,,
1774,2011,5924025,Gold River Secondary,Vancouver Island West,0,86,2016/2017,2017,49.781389,-126.04694,,
1775,2011,5924048,Kyuquot Elementary Secondary,Vancouver Island West,26,25,2016/2017,2017,50.033333,-127.36666,,
1776,2011,5924025,Ray Watkins Elementary,Vancouver Island West,148,0,2016/2017,2017,49.781389,-126.04694,,
1777,2011,5924029,Zeballos Elem-Secondary,Vancouver Island West,22,22,2016/2017,2017,49.982500,-126.84611,,
1778,2011,5943037,A J Elliott Elementary,Vancouver Island North,40,0,2016/2017,2017,50.633333,-127.01666,,
1779,2011,5943008,Alert Bay Elementary,Vancouver Island North,63,0,2016/2017,2017,50.583889,-126.92777,,
1780,2011,5943023,Avalon Adventist Junior Academy,Vancouver Island North,67,12,2016/2017,2017,50.724445,-127.49805,,
1781,2011,5943012,Cheslakees Elementary,Vancouver Island North,45,0,2016/2017,2017,50.589445,-127.08361,,
1782,2011,5943023,Eagle View Elementary,Vancouver Island North,261,0,2016/2017,2017,50.724445,-127.49805,,
1783,2011,5943023,Eke Me-Xi School,Vancouver Island North,0,52,2016/2017,2017,50.724445,-127.49805,,
1784,2011,5943023,Fort Rupert Elementary,Vancouver Island North,63,0,2016/2017,2017,50.724445,-127.49805,,
1785,2011,5943023,Gwa'sala-'Nakwaxda'xw School,Vancouver Island North,119,0,2016/2017,2017,50.724445,-127.49805,,
1786,2011,5943012,North Island Secondary,Vancouver Island North,0,292,2016/2017,2017,50.589445,-127.08361,,
1787,2011,5943023,Port Hardy Secondary,Vancouver Island North,0,264,2016/2017,2017,50.724445,-127.49805,,
1788,2011,5943017,Sea View Elem-Jr Secondary,Vancouver Island North,36,1,2016/2017,2017,50.426667,-127.48805,,
1789,2011,5943012,Sunset Elementary,Vancouver Island North,245,0,2016/2017,2017,50.589445,-127.08361,,
1790,2011,5943008,T'lisalagi'lakw School,Vancouver Island North,46,0,2016/2017,2017,50.583889,-126.92777,,
1791,2011,5955807,Aatse Davie School,Stikine,68,32,2016/2017,2017,57.420833,-125.62222,,
1792,2011,5957022,Atlin School,Stikine,24,9,2016/2017,2017,59.566667,-133.70000,,
1793,2011,5949038,Dease Lake School,Stikine,53,53,2016/2017,2017,58.433333,-130.02416,,
1794,2011,5957814,Denetia Elementary,Stikine,6,9,2016/2017,2017,59.933333,-128.50000,,
1795,2011,5949832,Klappan Independent Day School,Stikine,45,3,2016/2017,2017,57.837500,-129.98750,,
1796,2011,5949041,Tahltan School,Stikine,23,4,2016/2017,2017,57.900000,-131.16666,,
1797,2011,5951032,Babine Elem-Secondary,Nechako Lakes,15,12,2016/2017,2017,54.884722,-126.20666,,
1798,2011,5951007,Continuing Ed SD 91,Nechako Lakes,0,7,2016/2017,2017,54.017500,-124.00750,,
1799,2011,5951022,Danskin Mennonite School,Nechako Lakes,15,3,2016/2017,2017,54.230278,-125.76444,,
1800,2011,5951013,David Hoy Elementary,Nechako Lakes,250,0,2016/2017,2017,54.444445,-124.25916,,
1801,2011,5951028,Decker Lake Elementary,Nechako Lakes,154,0,2016/2017,2017,54.284740,-125.82597,,
1802,2011,5951028,Decker Lake Mennonite School,Nechako Lakes,18,8,2016/2017,2017,54.285377,-125.82696,,
1803,2011,5951007,Ebus Academy,Nechako Lakes,262,1683,2016/2017,2017,54.017500,-124.00750,,
1804,2011,5951007,Evelyn Dickson Elementary,Nechako Lakes,269,0,2016/2017,2017,54.017500,-124.00750,,
1805,2011,5951013,Fort St James Alternate Secondary,Nechako Lakes,0,9,2016/2017,2017,54.444445,-124.25916,,
1806,2011,5951013,Fort St James Secondary,Nechako Lakes,0,288,2016/2017,2017,54.444445,-124.25916,,
1807,2011,5951031,Francois Lake Elementary,Nechako Lakes,100,0,2016/2017,2017,54.050000,-125.75000,,
1808,2011,5953048,Fraser Lake Elem-Secondary,Nechako Lakes,121,160,2016/2017,2017,53.717550,-122.31008,,
1809,2011,5951031,Grassy Plains School,Nechako Lakes,63,8,2016/2017,2017,53.971702,-125.88195,,
1810,2011,5951022,Lakes District Secondary,Nechako Lakes,0,333,2016/2017,2017,54.230278,-125.76444,,
1811,2011,5951022,Lakes Learning Centre,Nechako Lakes,0,22,2016/2017,2017,54.230278,-125.76444,,
1812,2011,5951019,Mapes Elementary,Nechako Lakes,52,0,2016/2017,2017,53.882911,-123.87393,,
1813,2011,5953048,Mouse Mountain Elementary,Nechako Lakes,134,0,2016/2017,2017,53.717550,-122.31008,,
1814,2011,5951013,Nak'albun Elementary School,Nechako Lakes,177,0,2016/2017,2017,54.444445,-124.25916,,
1815,2011,5951007,Nechako Valley Secondary,Nechako Lakes,103,438,2016/2017,2017,54.017500,-124.00750,,
1816,2011,5951007,Northside Christian School,Nechako Lakes,68,57,2016/2017,2017,54.027817,-124.04269,,
1817,2011,5951007,Sinkutview Elementary,Nechako Lakes,75,0,2016/2017,2017,54.028649,-124.03768,,
1818,2011,5951007,Valhalla High,Nechako Lakes,0,41,2016/2017,2017,54.017500,-124.00750,,
1819,2011,5951019,Vanderhoof Mennonite School,Nechako Lakes,17,6,2016/2017,2017,53.952459,-123.90648,,
1820,2011,5951007,W L Mcleod Elementary,Nechako Lakes,274,0,2016/2017,2017,54.017500,-124.00750,,
